CLUTCH_NUMBER	DATA_EGGS_FOUND	COLOR	MALE	FEMALE	REGION	POPULATION	MALE_STANDARD_LENGTH	MALE_MASS	FEMALE_STANDARD_LENGTH	FEMALE_MASS	MALE_LAT	MALE_LONG	FEMALE_LAT	FEMALE_LONG	TEMPERATURE	TANK	ROOM	CLUTCH_ORDER	DAYS_IN_TREATMENT	SAMPLE_NO	SL	MASS	
131	31/03/2023	white	CPRE447	CPRE452	core	Pretty Patches	101.10	49.82	101.22	49.27	-16.622	146.042	-16.622	146.042	30	103	3	2	134	2		0.0040	
131	31/03/2023	white	CPRE447	CPRE452	core	Pretty Patches	101.10	49.82	101.22	49.27	-16.622	146.042	-16.622	146.042	30	103	3	2	134	3		0.0046	
131	31/03/2023	white	CPRE447	CPRE452	core	Pretty Patches	101.10	49.82	101.22	49.27	-16.622	146.042	-16.622	146.042	30	103	3	2	134	4		0.0045	
131	31/03/2023	white	CPRE447	CPRE452	core	Pretty Patches	101.10	49.82	101.22	49.27	-16.622	146.042	-16.622	146.042	30	103	3	2	134	5		0.0045	
131	31/03/2023	white	CPRE447	CPRE452	core	Pretty Patches	101.10	49.82	101.22	49.27	-16.622	146.042	-16.622	146.042	30	103	3	2	134	6		0.0048	
131	31/03/2023	white	CPRE447	CPRE452	core	Pretty Patches	101.10	49.82	101.22	49.27	-16.622	146.042	-16.622	146.042	30	103	3	2	134	7		0.0046	
131	31/03/2023	white	CPRE447	CPRE452	core	Pretty Patches	101.10	49.82	101.22	49.27	-16.622	146.042	-16.622	146.042	30	103	3	2	134	8		0.0043	
131	31/03/2023	white	CPRE447	CPRE452	core	Pretty Patches	101.10	49.82	101.22	49.27	-16.622	146.042	-16.622	146.042	30	103	3	2	134	9		0.0044	
131	31/03/2023	white	CPRE447	CPRE452	core	Pretty Patches	101.10	49.82	101.22	49.27	-16.622	146.042	-16.622	146.042	30	103	3	2	134	10		0.0048	
131	31/03/2023	white	CPRE447	CPRE452	core	Pretty Patches	101.10	49.82	101.22	49.27	-16.622	146.042	-16.622	146.042	30	103	3	2	134	11		0.0043	
131	31/03/2023	white	CPRE447	CPRE452	core	Pretty Patches	101.10	49.82	101.22	49.27	-16.622	146.042	-16.622	146.042	30	103	3	2	134	12		0.0043	
131	31/03/2023	white	CPRE447	CPRE452	core	Pretty Patches	101.10	49.82	101.22	49.27	-16.622	146.042	-16.622	146.042	30	103	3	2	134	13		0.0044	
131	31/03/2023	white	CPRE447	CPRE452	core	Pretty Patches	101.10	49.82	101.22	49.27	-16.622	146.042	-16.622	146.042	30	103	3	2	134	14		0.0050	
131	31/03/2023	white	CPRE447	CPRE452	core	Pretty Patches	101.10	49.82	101.22	49.27	-16.622	146.042	-16.622	146.042	30	103	3	2	134	15		0.0041	
131	31/03/2023	white	CPRE447	CPRE452	core	Pretty Patches	101.10	49.82	101.22	49.27	-16.622	146.042	-16.622	146.042	30	103	3	2	134	16		0.0045	
131	31/03/2023	white	CPRE447	CPRE452	core	Pretty Patches	101.10	49.82	101.22	49.27	-16.622	146.042	-16.622	146.042	30	103	3	2	134	17		0.0051	
131	31/03/2023	white	CPRE447	CPRE452	core	Pretty Patches	101.10	49.82	101.22	49.27	-16.622	146.042	-16.622	146.042	30	103	3	2	134	18		0.0047	
131	31/03/2023	white	CPRE447	CPRE452	core	Pretty Patches	101.10	49.82	101.22	49.27	-16.622	146.042	-16.622	146.042	30	103	3	2	134	19		0.0044	
131	31/03/2023	white	CPRE447	CPRE452	core	Pretty Patches	101.10	49.82	101.22	49.27	-16.622	146.042	-16.622	146.042	30	103	3	2	134	20		0.0046	
131	31/03/2023	white	CPRE447	CPRE452	core	Pretty Patches	101.10	49.82	101.22	49.27	-16.622	146.042	-16.622	146.042	30	103	3	2	134	21		0.0042	
131	31/03/2023	white	CPRE447	CPRE452	core	Pretty Patches	101.10	49.82	101.22	49.27	-16.622	146.042	-16.622	146.042	30	103	3	2	134	22		0.0045	
131	31/03/2023	white	CPRE447	CPRE452	core	Pretty Patches	101.10	49.82	101.22	49.27	-16.622	146.042	-16.622	146.042	30	103	3	2	134	23		0.0046	
131	31/03/2023	white	CPRE447	CPRE452	core	Pretty Patches	101.10	49.82	101.22	49.27	-16.622	146.042	-16.622	146.042	30	103	3	2	134	24		0.0048	
131	31/03/2023	white	CPRE447	CPRE452	core	Pretty Patches	101.10	49.82	101.22	49.27	-16.622	146.042	-16.622	146.042	30	103	3	2	134	25		0.0045	
131	31/03/2023	white	CPRE447	CPRE452	core	Pretty Patches	101.10	49.82	101.22	49.27	-16.622	146.042	-16.622	146.042	30	103	3	2	134	26		0.0045	
131	31/03/2023	white	CPRE447	CPRE452	core	Pretty Patches	101.10	49.82	101.22	49.27	-16.622	146.042	-16.622	146.042	30	103	3	2	134	27		0.0047	
131	31/03/2023	white	CPRE447	CPRE452	core	Pretty Patches	101.10	49.82	101.22	49.27	-16.622	146.042	-16.622	146.042	30	103	3	2	134	28		0.0045	
131	31/03/2023	white	CPRE447	CPRE452	core	Pretty Patches	101.10	49.82	101.22	49.27	-16.622	146.042	-16.622	146.042	30	103	3	2	134	29		0.0045	
131	31/03/2023	white	CPRE447	CPRE452	core	Pretty Patches	101.10	49.82	101.22	49.27	-16.622	146.042	-16.622	146.042	30	103	3	2	134	30		0.0043	
131	31/03/2023	white	CPRE447	CPRE452	core	Pretty Patches	101.10	49.82	101.22	49.27	-16.622	146.042	-16.622	146.042	30	103	3	2	134	31		0.0043	
132	2/04/2023	white	CVLA468	CVLA477	core	Vlassof Cay	100.88	54.19	97.44	49.68	-16.657	145.990	-16.657	145.990	27	121	3	2	136	1		0.0063	
132	2/04/2023	white	CVLA468	CVLA477	core	Vlassof Cay	100.88	54.19	97.44	49.68	-16.657	145.990	-16.657	145.990	27	121	3	2	136	2		0.0059	
132	2/04/2023	white	CVLA468	CVLA477	core	Vlassof Cay	100.88	54.19	97.44	49.68	-16.657	145.990	-16.657	145.990	27	121	3	2	136	3		0.0064	
132	2/04/2023	white	CVLA468	CVLA477	core	Vlassof Cay	100.88	54.19	97.44	49.68	-16.657	145.990	-16.657	145.990	27	121	3	2	136	4		0.0059	
132	2/04/2023	white	CVLA468	CVLA477	core	Vlassof Cay	100.88	54.19	97.44	49.68	-16.657	145.990	-16.657	145.990	27	121	3	2	136	5		0.0062	
132	2/04/2023	white	CVLA468	CVLA477	core	Vlassof Cay	100.88	54.19	97.44	49.68	-16.657	145.990	-16.657	145.990	27	121	3	2	136	6		0.0066	
132	2/04/2023	white	CVLA468	CVLA477	core	Vlassof Cay	100.88	54.19	97.44	49.68	-16.657	145.990	-16.657	145.990	27	121	3	2	136	7		0.0062	
132	2/04/2023	white	CVLA468	CVLA477	core	Vlassof Cay	100.88	54.19	97.44	49.68	-16.657	145.990	-16.657	145.990	27	121	3	2	136	8		0.0064	
132	2/04/2023	white	CVLA468	CVLA477	core	Vlassof Cay	100.88	54.19	97.44	49.68	-16.657	145.990	-16.657	145.990	27	121	3	2	136	9		0.0064	
132	2/04/2023	white	CVLA468	CVLA477	core	Vlassof Cay	100.88	54.19	97.44	49.68	-16.657	145.990	-16.657	145.990	27	121	3	2	136	10		0.0064	
132	2/04/2023	white	CVLA468	CVLA477	core	Vlassof Cay	100.88	54.19	97.44	49.68	-16.657	145.990	-16.657	145.990	27	121	3	2	136	11		0.0064	
132	2/04/2023	white	CVLA468	CVLA477	core	Vlassof Cay	100.88	54.19	97.44	49.68	-16.657	145.990	-16.657	145.990	27	121	3	2	136	12		0.0063	
132	2/04/2023	white	CVLA468	CVLA477	core	Vlassof Cay	100.88	54.19	97.44	49.68	-16.657	145.990	-16.657	145.990	27	121	3	2	136	13		0.0062	
132	2/04/2023	white	CVLA468	CVLA477	core	Vlassof Cay	100.88	54.19	97.44	49.68	-16.657	145.990	-16.657	145.990	27	121	3	2	136	14		0.0057	
132	2/04/2023	white	CVLA468	CVLA477	core	Vlassof Cay	100.88	54.19	97.44	49.68	-16.657	145.990	-16.657	145.990	27	121	3	2	136	15		0.0057	
132	2/04/2023	white	CVLA468	CVLA477	core	Vlassof Cay	100.88	54.19	97.44	49.68	-16.657	145.990	-16.657	145.990	27	121	3	2	136	16		0.0060	
132	2/04/2023	white	CVLA468	CVLA477	core	Vlassof Cay	100.88	54.19	97.44	49.68	-16.657	145.990	-16.657	145.990	27	121	3	2	136	17		0.0066	
132	2/04/2023	white	CVLA468	CVLA477	core	Vlassof Cay	100.88	54.19	97.44	49.68	-16.657	145.990	-16.657	145.990	27	121	3	2	136	18		0.0061	
132	2/04/2023	white	CVLA468	CVLA477	core	Vlassof Cay	100.88	54.19	97.44	49.68	-16.657	145.990	-16.657	145.990	27	121	3	2	136	19		0.0057	
132	2/04/2023	white	CVLA468	CVLA477	core	Vlassof Cay	100.88	54.19	97.44	49.68	-16.657	145.990	-16.657	145.990	27	121	3	2	136	20		0.0058	
132	2/04/2023	white	CVLA468	CVLA477	core	Vlassof Cay	100.88	54.19	97.44	49.68	-16.657	145.990	-16.657	145.990	27	121	3	2	136	21		0.0065	
132	2/04/2023	white	CVLA468	CVLA477	core	Vlassof Cay	100.88	54.19	97.44	49.68	-16.657	145.990	-16.657	145.990	27	121	3	2	136	22		0.0064	
132	2/04/2023	white	CVLA468	CVLA477	core	Vlassof Cay	100.88	54.19	97.44	49.68	-16.657	145.990	-16.657	145.990	27	121	3	2	136	23		0.0064	
132	2/04/2023	white	CVLA468	CVLA477	core	Vlassof Cay	100.88	54.19	97.44	49.68	-16.657	145.990	-16.657	145.990	27	121	3	2	136	24		0.0058	
132	2/04/2023	white	CVLA468	CVLA477	core	Vlassof Cay	100.88	54.19	97.44	49.68	-16.657	145.990	-16.657	145.990	27	121	3	2	136	25		0.0060	
132	2/04/2023	white	CVLA468	CVLA477	core	Vlassof Cay	100.88	54.19	97.44	49.68	-16.657	145.990	-16.657	145.990	27	121	3	2	136	26		0.0068	
132	2/04/2023	white	CVLA468	CVLA477	core	Vlassof Cay	100.88	54.19	97.44	49.68	-16.657	145.990	-16.657	145.990	27	121	3	2	136	27		0.0059	
132	2/04/2023	white	CVLA468	CVLA477	core	Vlassof Cay	100.88	54.19	97.44	49.68	-16.657	145.990	-16.657	145.990	27	121	3	2	136	28		0.0059	
132	2/04/2023	white	CVLA468	CVLA477	core	Vlassof Cay	100.88	54.19	97.44	49.68	-16.657	145.990	-16.657	145.990	27	121	3	2	136	29		0.0064	
132	2/04/2023	white	CVLA468	CVLA477	core	Vlassof Cay	100.88	54.19	97.44	49.68	-16.657	145.990	-16.657	145.990	27	121	3	2	136	30		0.0064	
132	2/04/2023	white	CVLA468	CVLA477	core	Vlassof Cay	100.88	54.19	97.44	49.68	-16.657	145.990	-16.657	145.990	27	121	3	2	136	31		0.0061	
132	2/04/2023	white	CVLA468	CVLA477	core	Vlassof Cay	100.88	54.19	97.44	49.68	-16.657	145.990	-16.657	145.990	27	121	3	2	136	32		0.0061	
133	3/04/2023	white	CARL335	CARL359	core	Arlington Reef	93.52	40.00	92.04	38.73	-16.702	145.986	-16.702	145.986	28.5	238	3	3	137	1		0.0039	
133	3/04/2023	white	CARL335	CARL359	core	Arlington Reef	93.52	40.00	92.04	38.73	-16.702	145.986	-16.702	145.986	28.5	238	3	3	137	2		0.0039	
133	3/04/2023	white	CARL335	CARL359	core	Arlington Reef	93.52	40.00	92.04	38.73	-16.702	145.986	-16.702	145.986	28.5	238	3	3	137	3		0.0041	
133	3/04/2023	white	CARL335	CARL359	core	Arlington Reef	93.52	40.00	92.04	38.73	-16.702	145.986	-16.702	145.986	28.5	238	3	3	137	4		0.0040	
133	3/04/2023	white	CARL335	CARL359	core	Arlington Reef	93.52	40.00	92.04	38.73	-16.702	145.986	-16.702	145.986	28.5	238	3	3	137	5		0.0037	
133	3/04/2023	white	CARL335	CARL359	core	Arlington Reef	93.52	40.00	92.04	38.73	-16.702	145.986	-16.702	145.986	28.5	238	3	3	137	6		0.0039	
133	3/04/2023	white	CARL335	CARL359	core	Arlington Reef	93.52	40.00	92.04	38.73	-16.702	145.986	-16.702	145.986	28.5	238	3	3	137	7		0.0040	
133	3/04/2023	white	CARL335	CARL359	core	Arlington Reef	93.52	40.00	92.04	38.73	-16.702	145.986	-16.702	145.986	28.5	238	3	3	137	8		0.0036	
133	3/04/2023	white	CARL335	CARL359	core	Arlington Reef	93.52	40.00	92.04	38.73	-16.702	145.986	-16.702	145.986	28.5	238	3	3	137	9		0.0034	
133	3/04/2023	white	CARL335	CARL359	core	Arlington Reef	93.52	40.00	92.04	38.73	-16.702	145.986	-16.702	145.986	28.5	238	3	3	137	10		0.0037	
133	3/04/2023	white	CARL335	CARL359	core	Arlington Reef	93.52	40.00	92.04	38.73	-16.702	145.986	-16.702	145.986	28.5	238	3	3	137	11		0.0036	
133	3/04/2023	white	CARL335	CARL359	core	Arlington Reef	93.52	40.00	92.04	38.73	-16.702	145.986	-16.702	145.986	28.5	238	3	3	137	12		0.0038	
133	3/04/2023	white	CARL335	CARL359	core	Arlington Reef	93.52	40.00	92.04	38.73	-16.702	145.986	-16.702	145.986	28.5	238	3	3	137	13		0.0041	
133	3/04/2023	white	CARL335	CARL359	core	Arlington Reef	93.52	40.00	92.04	38.73	-16.702	145.986	-16.702	145.986	28.5	238	3	3	137	14		0.0040	
133	3/04/2023	white	CARL335	CARL359	core	Arlington Reef	93.52	40.00	92.04	38.73	-16.702	145.986	-16.702	145.986	28.5	238	3	3	137	15		0.0039	
133	3/04/2023	white	CARL335	CARL359	core	Arlington Reef	93.52	40.00	92.04	38.73	-16.702	145.986	-16.702	145.986	28.5	238	3	3	137	16		0.0038	
133	3/04/2023	white	CARL335	CARL359	core	Arlington Reef	93.52	40.00	92.04	38.73	-16.702	145.986	-16.702	145.986	28.5	238	3	3	137	17		0.0040	
133	3/04/2023	white	CARL335	CARL359	core	Arlington Reef	93.52	40.00	92.04	38.73	-16.702	145.986	-16.702	145.986	28.5	238	3	3	137	18		0.0040	
133	3/04/2023	white	CARL335	CARL359	core	Arlington Reef	93.52	40.00	92.04	38.73	-16.702	145.986	-16.702	145.986	28.5	238	3	3	137	19		0.0040	
133	3/04/2023	white	CARL335	CARL359	core	Arlington Reef	93.52	40.00	92.04	38.73	-16.702	145.986	-16.702	145.986	28.5	238	3	3	137	20		0.0042	
133	3/04/2023	white	CARL335	CARL359	core	Arlington Reef	93.52	40.00	92.04	38.73	-16.702	145.986	-16.702	145.986	28.5	238	3	3	137	21		0.0041	
133	3/04/2023	white	CARL335	CARL359	core	Arlington Reef	93.52	40.00	92.04	38.73	-16.702	145.986	-16.702	145.986	28.5	238	3	3	137	22		0.0035	
133	3/04/2023	white	CARL335	CARL359	core	Arlington Reef	93.52	40.00	92.04	38.73	-16.702	145.986	-16.702	145.986	28.5	238	3	3	137	23		0.0041	
133	3/04/2023	white	CARL335	CARL359	core	Arlington Reef	93.52	40.00	92.04	38.73	-16.702	145.986	-16.702	145.986	28.5	238	3	3	137	24		0.0034	
133	3/04/2023	white	CARL335	CARL359	core	Arlington Reef	93.52	40.00	92.04	38.73	-16.702	145.986	-16.702	145.986	28.5	238	3	3	137	25		0.0034	
133	3/04/2023	white	CARL335	CARL359	core	Arlington Reef	93.52	40.00	92.04	38.73	-16.702	145.986	-16.702	145.986	28.5	238	3	3	137	26		0.0037	
133	3/04/2023	white	CARL335	CARL359	core	Arlington Reef	93.52	40.00	92.04	38.73	-16.702	145.986	-16.702	145.986	28.5	238	3	3	137	27		0.0037	
133	3/04/2023	white	CARL335	CARL359	core	Arlington Reef	93.52	40.00	92.04	38.73	-16.702	145.986	-16.702	145.986	28.5	238	3	3	137	28		0.0033	
133	3/04/2023	white	CARL335	CARL359	core	Arlington Reef	93.52	40.00	92.04	38.73	-16.702	145.986	-16.702	145.986	28.5	238	3	3	137	29		0.0038	
133	3/04/2023	white	CARL335	CARL359	core	Arlington Reef	93.52	40.00	92.04	38.73	-16.702	145.986	-16.702	145.986	28.5	238	3	3	137	30		0.0041	
134	11/04/2023	white	LCKM164	LCKM156	leading	Cockermouth Island	102.82	54.16	88.02	33.47	-20.772	149.398	-20.772	149.398	28.5	242	3	3	144	1		0.0057	
134	11/04/2023	white	LCKM164	LCKM156	leading	Cockermouth Island	102.82	54.16	88.02	33.47	-20.772	149.398	-20.772	149.398	28.5	242	3	3	144	2		0.0052	
134	11/04/2023	white	LCKM164	LCKM156	leading	Cockermouth Island	102.82	54.16	88.02	33.47	-20.772	149.398	-20.772	149.398	28.5	242	3	3	144	3		0.0058	
134	11/04/2023	white	LCKM164	LCKM156	leading	Cockermouth Island	102.82	54.16	88.02	33.47	-20.772	149.398	-20.772	149.398	28.5	242	3	3	144	4		0.0046	
134	11/04/2023	white	LCKM164	LCKM156	leading	Cockermouth Island	102.82	54.16	88.02	33.47	-20.772	149.398	-20.772	149.398	28.5	242	3	3	144	5		0.0053	
134	11/04/2023	white	LCKM164	LCKM156	leading	Cockermouth Island	102.82	54.16	88.02	33.47	-20.772	149.398	-20.772	149.398	28.5	242	3	3	144	6		0.0054	
134	11/04/2023	white	LCKM164	LCKM156	leading	Cockermouth Island	102.82	54.16	88.02	33.47	-20.772	149.398	-20.772	149.398	28.5	242	3	3	144	7		0.0055	
134	11/04/2023	white	LCKM164	LCKM156	leading	Cockermouth Island	102.82	54.16	88.02	33.47	-20.772	149.398	-20.772	149.398	28.5	242	3	3	144	8		0.0057	
134	11/04/2023	white	LCKM164	LCKM156	leading	Cockermouth Island	102.82	54.16	88.02	33.47	-20.772	149.398	-20.772	149.398	28.5	242	3	3	144	9		0.0053	
134	11/04/2023	white	LCKM164	LCKM156	leading	Cockermouth Island	102.82	54.16	88.02	33.47	-20.772	149.398	-20.772	149.398	28.5	242	3	3	144	10		0.0054	
134	11/04/2023	white	LCKM164	LCKM156	leading	Cockermouth Island	102.82	54.16	88.02	33.47	-20.772	149.398	-20.772	149.398	28.5	242	3	3	144	11		0.0053	
134	11/04/2023	white	LCKM164	LCKM156	leading	Cockermouth Island	102.82	54.16	88.02	33.47	-20.772	149.398	-20.772	149.398	28.5	242	3	3	144	12		0.0058	
134	11/04/2023	white	LCKM164	LCKM156	leading	Cockermouth Island	102.82	54.16	88.02	33.47	-20.772	149.398	-20.772	149.398	28.5	242	3	3	144	13		0.0044	
134	11/04/2023	white	LCKM164	LCKM156	leading	Cockermouth Island	102.82	54.16	88.02	33.47	-20.772	149.398	-20.772	149.398	28.5	242	3	3	144	14		0.0050	
134	11/04/2023	white	LCKM164	LCKM156	leading	Cockermouth Island	102.82	54.16	88.02	33.47	-20.772	149.398	-20.772	149.398	28.5	242	3	3	144	15		0.0052	
134	11/04/2023	white	LCKM164	LCKM156	leading	Cockermouth Island	102.82	54.16	88.02	33.47	-20.772	149.398	-20.772	149.398	28.5	242	3	3	144	16		0.0058	
134	11/04/2023	white	LCKM164	LCKM156	leading	Cockermouth Island	102.82	54.16	88.02	33.47	-20.772	149.398	-20.772	149.398	28.5	242	3	3	144	17		0.0061	
134	11/04/2023	white	LCKM164	LCKM156	leading	Cockermouth Island	102.82	54.16	88.02	33.47	-20.772	149.398	-20.772	149.398	28.5	242	3	3	144	18		0.0058	
134	11/04/2023	white	LCKM164	LCKM156	leading	Cockermouth Island	102.82	54.16	88.02	33.47	-20.772	149.398	-20.772	149.398	28.5	242	3	3	144	19		0.0058	
134	11/04/2023	white	LCKM164	LCKM156	leading	Cockermouth Island	102.82	54.16	88.02	33.47	-20.772	149.398	-20.772	149.398	28.5	242	3	3	144	20		0.0053	
134	11/04/2023	white	LCKM164	LCKM156	leading	Cockermouth Island	102.82	54.16	88.02	33.47	-20.772	149.398	-20.772	149.398	28.5	242	3	3	144	21		0.0052	
134	11/04/2023	white	LCKM164	LCKM156	leading	Cockermouth Island	102.82	54.16	88.02	33.47	-20.772	149.398	-20.772	149.398	28.5	242	3	3	144	22		0.0056	
134	11/04/2023	white	LCKM164	LCKM156	leading	Cockermouth Island	102.82	54.16	88.02	33.47	-20.772	149.398	-20.772	149.398	28.5	242	3	3	144	23		0.0056	
134	11/04/2023	white	LCKM164	LCKM156	leading	Cockermouth Island	102.82	54.16	88.02	33.47	-20.772	149.398	-20.772	149.398	28.5	242	3	3	144	24		0.0057	
134	11/04/2023	white	LCKM164	LCKM156	leading	Cockermouth Island	102.82	54.16	88.02	33.47	-20.772	149.398	-20.772	149.398	28.5	242	3	3	144	25		0.0056	
134	11/04/2023	white	LCKM164	LCKM156	leading	Cockermouth Island	102.82	54.16	88.02	33.47	-20.772	149.398	-20.772	149.398	28.5	242	3	3	144	26		0.0055	
134	11/04/2023	white	LCKM164	LCKM156	leading	Cockermouth Island	102.82	54.16	88.02	33.47	-20.772	149.398	-20.772	149.398	28.5	242	3	3	144	27		0.0060	
134	11/04/2023	white	LCKM164	LCKM156	leading	Cockermouth Island	102.82	54.16	88.02	33.47	-20.772	149.398	-20.772	149.398	28.5	242	3	3	144	28		0.0058	
134	11/04/2023	white	LCKM164	LCKM156	leading	Cockermouth Island	102.82	54.16	88.02	33.47	-20.772	149.398	-20.772	149.398	28.5	242	3	3	144	29		0.0048	
135	17/04/2023	white	CVLA102	CVLA406	core	Vlassof Cay	103.68	55.39	104.42	59.93	-16.657	145.990	-16.657	145.990	27	149	3	2	150	1		0.0058	
135	17/04/2023	white	CVLA102	CVLA406	core	Vlassof Cay	103.68	55.39	104.42	59.93	-16.657	145.990	-16.657	145.990	27	149	3	2	150	2		0.0057	
135	17/04/2023	white	CVLA102	CVLA406	core	Vlassof Cay	103.68	55.39	104.42	59.93	-16.657	145.990	-16.657	145.990	27	149	3	2	150	3		0.0054	
135	17/04/2023	white	CVLA102	CVLA406	core	Vlassof Cay	103.68	55.39	104.42	59.93	-16.657	145.990	-16.657	145.990	27	149	3	2	150	4		0.0050	
135	17/04/2023	white	CVLA102	CVLA406	core	Vlassof Cay	103.68	55.39	104.42	59.93	-16.657	145.990	-16.657	145.990	27	149	3	2	150	5		0.0052	
135	17/04/2023	white	CVLA102	CVLA406	core	Vlassof Cay	103.68	55.39	104.42	59.93	-16.657	145.990	-16.657	145.990	27	149	3	2	150	6		0.0058	
135	17/04/2023	white	CVLA102	CVLA406	core	Vlassof Cay	103.68	55.39	104.42	59.93	-16.657	145.990	-16.657	145.990	27	149	3	2	150	7		0.0052	
135	17/04/2023	white	CVLA102	CVLA406	core	Vlassof Cay	103.68	55.39	104.42	59.93	-16.657	145.990	-16.657	145.990	27	149	3	2	150	8		0.0054	
135	17/04/2023	white	CVLA102	CVLA406	core	Vlassof Cay	103.68	55.39	104.42	59.93	-16.657	145.990	-16.657	145.990	27	149	3	2	150	9		0.0056	
135	17/04/2023	white	CVLA102	CVLA406	core	Vlassof Cay	103.68	55.39	104.42	59.93	-16.657	145.990	-16.657	145.990	27	149	3	2	150	10		0.0056	
135	17/04/2023	white	CVLA102	CVLA406	core	Vlassof Cay	103.68	55.39	104.42	59.93	-16.657	145.990	-16.657	145.990	27	149	3	2	150	11		0.0056	
135	17/04/2023	white	CVLA102	CVLA406	core	Vlassof Cay	103.68	55.39	104.42	59.93	-16.657	145.990	-16.657	145.990	27	149	3	2	150	12		0.0048	
135	17/04/2023	white	CVLA102	CVLA406	core	Vlassof Cay	103.68	55.39	104.42	59.93	-16.657	145.990	-16.657	145.990	27	149	3	2	150	13		0.0058	
135	17/04/2023	white	CVLA102	CVLA406	core	Vlassof Cay	103.68	55.39	104.42	59.93	-16.657	145.990	-16.657	145.990	27	149	3	2	150	14		0.0058	
135	17/04/2023	white	CVLA102	CVLA406	core	Vlassof Cay	103.68	55.39	104.42	59.93	-16.657	145.990	-16.657	145.990	27	149	3	2	150	15		0.0053	
135	17/04/2023	white	CVLA102	CVLA406	core	Vlassof Cay	103.68	55.39	104.42	59.93	-16.657	145.990	-16.657	145.990	27	149	3	2	150	16		0.0055	
135	17/04/2023	white	CVLA102	CVLA406	core	Vlassof Cay	103.68	55.39	104.42	59.93	-16.657	145.990	-16.657	145.990	27	149	3	2	150	17		0.0053	
135	17/04/2023	white	CVLA102	CVLA406	core	Vlassof Cay	103.68	55.39	104.42	59.93	-16.657	145.990	-16.657	145.990	27	149	3	2	150	18		0.0056	
135	17/04/2023	white	CVLA102	CVLA406	core	Vlassof Cay	103.68	55.39	104.42	59.93	-16.657	145.990	-16.657	145.990	27	149	3	2	150	19		0.0057	
135	17/04/2023	white	CVLA102	CVLA406	core	Vlassof Cay	103.68	55.39	104.42	59.93	-16.657	145.990	-16.657	145.990	27	149	3	2	150	20		0.0057	
135	17/04/2023	white	CVLA102	CVLA406	core	Vlassof Cay	103.68	55.39	104.42	59.93	-16.657	145.990	-16.657	145.990	27	149	3	2	150	21		0.0055	
135	17/04/2023	white	CVLA102	CVLA406	core	Vlassof Cay	103.68	55.39	104.42	59.93	-16.657	145.990	-16.657	145.990	27	149	3	2	150	22		0.0051	
135	17/04/2023	white	CVLA102	CVLA406	core	Vlassof Cay	103.68	55.39	104.42	59.93	-16.657	145.990	-16.657	145.990	27	149	3	2	150	23		0.0058	
135	17/04/2023	white	CVLA102	CVLA406	core	Vlassof Cay	103.68	55.39	104.42	59.93	-16.657	145.990	-16.657	145.990	27	149	3	2	150	24		0.0054	
135	17/04/2023	white	CVLA102	CVLA406	core	Vlassof Cay	103.68	55.39	104.42	59.93	-16.657	145.990	-16.657	145.990	27	149	3	2	150	25		0.0054	
135	17/04/2023	white	CVLA102	CVLA406	core	Vlassof Cay	103.68	55.39	104.42	59.93	-16.657	145.990	-16.657	145.990	27	149	3	2	150	26		0.0059	
135	17/04/2023	white	CVLA102	CVLA406	core	Vlassof Cay	103.68	55.39	104.42	59.93	-16.657	145.990	-16.657	145.990	27	149	3	2	150	27		0.0055	
135	17/04/2023	white	CVLA102	CVLA406	core	Vlassof Cay	103.68	55.39	104.42	59.93	-16.657	145.990	-16.657	145.990	27	149	3	2	150	28		0.0061	
135	17/04/2023	white	CVLA102	CVLA406	core	Vlassof Cay	103.68	55.39	104.42	59.93	-16.657	145.990	-16.657	145.990	27	149	3	2	150	29		0.0055	
135	17/04/2023	white	CVLA102	CVLA406	core	Vlassof Cay	103.68	55.39	104.42	59.93	-16.657	145.990	-16.657	145.990	27	149	3	2	150	30		0.0052	
137	5/05/2023	white	CARL335	CARL359	core	Arlington Reef	93.52	40.00	92.04	38.73	-16.702	145.986	-16.702	145.986	28.5	238	3	4	169	1		0.0044	
137	5/05/2023	white	CARL335	CARL359	core	Arlington Reef	93.52	40.00	92.04	38.73	-16.702	145.986	-16.702	145.986	28.5	238	3	4	169	2		0.0043	
137	5/05/2023	white	CARL335	CARL359	core	Arlington Reef	93.52	40.00	92.04	38.73	-16.702	145.986	-16.702	145.986	28.5	238	3	4	169	3		0.0044	
137	5/05/2023	white	CARL335	CARL359	core	Arlington Reef	93.52	40.00	92.04	38.73	-16.702	145.986	-16.702	145.986	28.5	238	3	4	169	4		0.0044	
137	5/05/2023	white	CARL335	CARL359	core	Arlington Reef	93.52	40.00	92.04	38.73	-16.702	145.986	-16.702	145.986	28.5	238	3	4	169	5		0.0043	
137	5/05/2023	white	CARL335	CARL359	core	Arlington Reef	93.52	40.00	92.04	38.73	-16.702	145.986	-16.702	145.986	28.5	238	3	4	169	6		0.0043	
137	5/05/2023	white	CARL335	CARL359	core	Arlington Reef	93.52	40.00	92.04	38.73	-16.702	145.986	-16.702	145.986	28.5	238	3	4	169	7		0.0044	
137	5/05/2023	white	CARL335	CARL359	core	Arlington Reef	93.52	40.00	92.04	38.73	-16.702	145.986	-16.702	145.986	28.5	238	3	4	169	8		0.0042	
137	5/05/2023	white	CARL335	CARL359	core	Arlington Reef	93.52	40.00	92.04	38.73	-16.702	145.986	-16.702	145.986	28.5	238	3	4	169	9		0.0042	
