CLUTCH_NUMBER	MALE	FEMALE	REGION	POPULATION	DATE_OF_HATCH	DATE_SAMPLED	AGE_DAYS	DEV_TEMP	TANK	REP	LENGTH	MASS	EXPERIMENT	NOTES		
102	LSBI034	LCHA120	leading	Chauvel Reef/St. Bee's Island	27/02/2023	12/07/2023	135	31.5	260	2	26.97	0.9167	CTmax			
102	LSBI034	LCHA120	leading	Chauvel Reef/St. Bee's Island	27/02/2023	12/07/2023	135	31.5	260	2	26.97	0.8074	CTmax			
102	LSBI034	LCHA120	leading	Chauvel Reef/St. Bee's Island	27/02/2023	12/07/2023	135	31.5	260	2	27.96	0.9423	CTmax			
102	LSBI034	LCHA120	leading	Chauvel Reef/St. Bee's Island	27/02/2023	13/07/2023	136	31.5	223	1	31.14	1.2896	Resp			
102	LSBI034	LCHA120	leading	Chauvel Reef/St. Bee's Island	27/02/2023	13/07/2023	136	31.5	223	1	31.90	1.2225	Resp			
107	CPRE521	CPRE524	core	Pretty Patches	5/03/2023	18/07/2023	135	28.5	141	2	36.80	1.9960	LN			
107	CPRE521	CPRE524	core	Pretty Patches	5/03/2023	18/07/2023	135	28.5	141	2	34.06	1.5060	LN			
107	CPRE521	CPRE524	core	Pretty Patches	5/03/2023	18/07/2023	135	28.5	141	2	31.38	1.2760	LN			
107	CPRE521	CPRE524	core	Pretty Patches	5/03/2023	18/07/2023	135	28.5	141	2	34.31	1.2322	growth			
107	CPRE521	CPRE524	core	Pretty Patches	5/03/2023	18/07/2023	135	28.5	141	2	35.91	1.4766	growth			
107	CPRE521	CPRE524	core	Pretty Patches	5/03/2023	18/07/2023	135	28.5	141	2	29.66	0.7907	growth			
107	CPRE521	CPRE524	core	Pretty Patches	5/03/2023	18/07/2023	135	28.5	141	2	30.91	0.8750	growth			
107	CPRE521	CPRE524	core	Pretty Patches	5/03/2023	18/07/2023	135	28.5	141	2	30.55	0.9380	growth			
107	CPRE521	CPRE524	core	Pretty Patches	5/03/2023	18/07/2023	135	28.5	141	2	17.36	0.1518	growth			
107	CPRE521	CPRE524	core	Pretty Patches	5/03/2023	6/07/2023	123	28.5	141	2	27.96	0.8585	CTmax			
107	CPRE521	CPRE524	core	Pretty Patches	5/03/2023	6/07/2023	123	28.5	141	2	34.17	1.6454	CTmax			
107	CPRE521	CPRE524	core	Pretty Patches	5/03/2023	6/07/2023	123	28.5	141	2	35.63	1.9078	CTmax			
107	CPRE521	CPRE524	core	Pretty Patches	5/03/2023	6/07/2023	123	28.5	141	2	37.94	2.2506	CTmax			
107	CPRE521	CPRE524	core	Pretty Patches	5/03/2023	6/07/2023	123	28.5	141	2	35.41	1.9214	CTmax			
107	CPRE521	CPRE524	core	Pretty Patches	5/03/2023	18/07/2023	135	28.5	247	1	32.85	1.1089	growth			
107	CPRE521	CPRE524	core	Pretty Patches	5/03/2023	18/07/2023	135	28.5	247	1	31.23	0.9210	growth			
107	CPRE521	CPRE524	core	Pretty Patches	5/03/2023	18/07/2023	135	28.5	247	1	33.16	1.0467	growth			
107	CPRE521	CPRE524	core	Pretty Patches	5/03/2023	18/07/2023	135	28.5	247	1	30.42	0.9059	growth			
107	CPRE521	CPRE524	core	Pretty Patches	5/03/2023	18/07/2023	135	28.5	247	1	32.39	1.0270	growth			
107	CPRE521	CPRE524	core	Pretty Patches	5/03/2023	18/07/2023	135	28.5	247	1	27.25	0.5657	growth			
107	CPRE521	CPRE524	core	Pretty Patches	5/03/2023	18/07/2023	135	28.5	247	1	31.93	0.8664	growth			
107	CPRE521	CPRE524	core	Pretty Patches	5/03/2023	18/07/2023	135	28.5	247	1	31.88	0.9641	growth			
107	CPRE521	CPRE524	core	Pretty Patches	5/03/2023	18/07/2023	135	28.5	247	1	30.55	0.9210	growth			
107	CPRE521	CPRE524	core	Pretty Patches	5/03/2023	18/07/2023	135	28.5	247	1	25.82	0.5264	growth			
107	CPRE521	CPRE524	core	Pretty Patches	5/03/2023	18/07/2023	135	28.5	247	1	25.67	0.4767	growth			
107	CPRE521	CPRE524	core	Pretty Patches	5/03/2023	18/07/2023	135	28.5	247	1	19.62	0.2187	growth			
107	CPRE521	CPRE524	core	Pretty Patches	5/03/2023	13/07/2023	130	28.5	247	1	31.74	1.3597	CTmax			
107	CPRE521	CPRE524	core	Pretty Patches	5/03/2023	13/07/2023	130	28.5	247	1	34.74	1.6497	CTmax			
107	CPRE521	CPRE524	core	Pretty Patches	5/03/2023	13/07/2023	130	28.5	247	1	36.99	2.1600	CTmax			
107	CPRE521	CPRE524	core	Pretty Patches	5/03/2023	13/07/2023	130	28.5	247	1	35.73	1.8968	CTmax			
107	CPRE521	CPRE524	core	Pretty Patches	5/03/2023	13/07/2023	130	28.5	247	1	25.33	1.6111	CTmax			
107	CPRE521	CPRE524	core	Pretty Patches	5/03/2023	11/07/2023	128	28.5	141	2	32.09	1.3202	Resp			
107	CPRE521	CPRE524	core	Pretty Patches	5/03/2023	11/07/2023	128	28.5	141	2	33.70	1.4097	Resp			
107	CPRE521	CPRE524	core	Pretty Patches	5/03/2023	18/07/2023	135	30	149	1	34.04	1.5170	LN			
107	CPRE521	CPRE524	core	Pretty Patches	5/03/2023	18/07/2023	135	30	149	1	29.82	1.0650	LN			
107	CPRE521	CPRE524	core	Pretty Patches	5/03/2023	18/07/2023	135	30	149	1	27.09	0.7750	LN			
107	CPRE521	CPRE524	core	Pretty Patches	5/03/2023	18/07/2023	135	30	149	1	31.24	1.0422	growth			
107	CPRE521	CPRE524	core	Pretty Patches	5/03/2023	18/07/2023	135	30	149	1	31.50	0.9700	growth			
107	CPRE521	CPRE524	core	Pretty Patches	5/03/2023	18/07/2023	135	30	149	1	29.58	0.8866	growth			
107	CPRE521	CPRE524	core	Pretty Patches	5/03/2023	18/07/2023	135	30	149	1	31.98	1.0201	growth			
107	CPRE521	CPRE524	core	Pretty Patches	5/03/2023	18/07/2023	135	30	149	1	32.29	1.0881	growth			
107	CPRE521	CPRE524	core	Pretty Patches	5/03/2023	18/07/2023	135	30	149	1	29.27	0.8066	growth			
107	CPRE521	CPRE524	core	Pretty Patches	5/03/2023	18/07/2023	135	30	149	1	38.24	0.7010	growth			
107	CPRE521	CPRE524	core	Pretty Patches	5/03/2023	18/07/2023	135	30	149	1	26.78	0.5983	growth			
107	CPRE521	CPRE524	core	Pretty Patches	5/03/2023	6/07/2023	123	30	149	1	27.44	0.7940	CTmax			
107	CPRE521	CPRE524	core	Pretty Patches	5/03/2023	6/07/2023	123	30	149	1	25.72	0.6765	CTmax			
107	CPRE521	CPRE524	core	Pretty Patches	5/03/2023	6/07/2023	123	30	149	1	30.60	1.1500	CTmax			
107	CPRE521	CPRE524	core	Pretty Patches	5/03/2023	6/07/2023	123	30	149	1	31.32	1.1915	CTmax			
107	CPRE521	CPRE524	core	Pretty Patches	5/03/2023	6/07/2023	123	30	149	1	34.51	1.7822	CTmax			
107	CPRE521	CPRE524	core	Pretty Patches	5/03/2023	18/07/2023	135	30	231	2	30.77	0.9842	growth			
107	CPRE521	CPRE524	core	Pretty Patches	5/03/2023	18/07/2023	135	30	231	2	32.21	1.0859	growth			
107	CPRE521	CPRE524	core	Pretty Patches	5/03/2023	18/07/2023	135	30	231	2	33.25	1.3234	growth			
107	CPRE521	CPRE524	core	Pretty Patches	5/03/2023	18/07/2023	135	30	231	2	28.77	0.7900	growth			
107	CPRE521	CPRE524	core	Pretty Patches	5/03/2023	18/07/2023	135	30	231	2	35.02	1.4845	growth			
107	CPRE521	CPRE524	core	Pretty Patches	5/03/2023	18/07/2023	135	30	231	2	33.20	1.1774	growth			
107	CPRE521	CPRE524	core	Pretty Patches	5/03/2023	18/07/2023	135	30	231	2	32.94	1.0625	growth			
107	CPRE521	CPRE524	core	Pretty Patches	5/03/2023	18/07/2023	135	30	231	2	31.59	0.9643	growth			
107	CPRE521	CPRE524	core	Pretty Patches	5/03/2023	18/07/2023	135	30	231	2	31.25	0.9934	growth			
107	CPRE521	CPRE524	core	Pretty Patches	5/03/2023	18/07/2023	135	30	231	2	31.02	0.9865	growth			
107	CPRE521	CPRE524	core	Pretty Patches	5/03/2023	18/07/2023	135	30	231	2	30.95	0.9158	growth			
107	CPRE521	CPRE524	core	Pretty Patches	5/03/2023	18/07/2023	135	30	231	2	25.04	0.4907	growth			
107	CPRE521	CPRE524	core	Pretty Patches	5/03/2023	18/07/2023	135	30	231	2	26.81	0.5741	growth			
107	CPRE521	CPRE524	core	Pretty Patches	5/03/2023	18/07/2023	135	30	231	2	24.16	1.4311	growth			
107	CPRE521	CPRE524	core	Pretty Patches	5/03/2023	13/07/2023	130	30	231	2	30.58	1.2880	CTmax			
107	CPRE521	CPRE524	core	Pretty Patches	5/03/2023	13/07/2023	130	30	231	2	27.31	0.8034	CTmax			
107	CPRE521	CPRE524	core	Pretty Patches	5/03/2023	13/07/2023	130	30	231	2	35.25	1.8019	CTmax			
107	CPRE521	CPRE524	core	Pretty Patches	5/03/2023	13/07/2023	130	30	231	2	29.36	0.9791	CTmax			
107	CPRE521	CPRE524	core	Pretty Patches	5/03/2023	13/07/2023	130	30	231	2	26.39	0.6840	CTmax			
107	CPRE521	CPRE524	core	Pretty Patches	5/03/2023	10/07/2023	127	30	149	1	34.14	1.4995	Resp			
107	CPRE521	CPRE524	core	Pretty Patches	5/03/2023	10/07/2023	127	30	149	1	33.08	1.4844	Resp			
107	CPRE521	CPRE524	core	Pretty Patches	5/03/2023	14/07/2023	131	30	149	1	32.52	1.3943	Resp			
107	CPRE521	CPRE524	core	Pretty Patches	5/03/2023	18/07/2023	135	31.5	123	2	34.73	1.9200	LN	no right eye		
107	CPRE521	CPRE524	core	Pretty Patches	5/03/2023	18/07/2023	135	31.5	123	2	34.23	1.8360	LN			
107	CPRE521	CPRE524	core	Pretty Patches	5/03/2023	18/07/2023	135	31.5	123	2	33.68	1.4680	LN			
107	CPRE521	CPRE524	core	Pretty Patches	5/03/2023	18/07/2023	135	31.5	123	2	34.23	1.5522	growth			
107	CPRE521	CPRE524	core	Pretty Patches	5/03/2023	6/07/2023	123	31.5	123	2	38.71	2.4997	CTmax			
107	CPRE521	CPRE524	core	Pretty Patches	5/03/2023	6/07/2023	123	31.5	123	2	28.35	0.9198	CTmax			
107	CPRE521	CPRE524	core	Pretty Patches	5/03/2023	6/07/2023	123	31.5	123	2	36.79	2.1540	CTmax			
107	CPRE521	CPRE524	core	Pretty Patches	5/03/2023	6/07/2023	123	31.5	123	2	33.00	1.5561	CTmax			
107	CPRE521	CPRE524	core	Pretty Patches	5/03/2023	6/07/2023	123	31.5	123	2	38.67	2.6338	CTmax			
107	CPRE521	CPRE524	core	Pretty Patches	5/03/2023	18/07/2023	135	31.5	159	1	31.74	1.1540	growth			
107	CPRE521	CPRE524	core	Pretty Patches	5/03/2023	18/07/2023	135	31.5	159	1	35.88	1.7505	growth			
107	CPRE521	CPRE524	core	Pretty Patches	5/03/2023	18/07/2023	135	31.5	159	1	28.56	0.7904	growth			
107	CPRE521	CPRE524	core	Pretty Patches	5/03/2023	18/07/2023	135	31.5	159	1	32.40	1.1570	growth			
107	CPRE521	CPRE524	core	Pretty Patches	5/03/2023	18/07/2023	135	31.5	159	1	28.41	0.7352	growth			
107	CPRE521	CPRE524	core	Pretty Patches	5/03/2023	18/07/2023	135	31.5	159	1	25.53	0.6540	growth			
107	CPRE521	CPRE524	core	Pretty Patches	5/03/2023	18/07/2023	135	31.5	159	1	23.06	0.4048	growth			
107	CPRE521	CPRE524	core	Pretty Patches	5/03/2023	18/07/2023	135	31.5	159	1	24.00	0.4497	growth			
107	CPRE521	CPRE524	core	Pretty Patches	5/03/2023	18/07/2023	135	31.5	159	1	20.22	0.2906	growth			
107	CPRE521	CPRE524	core	Pretty Patches	5/03/2023	18/07/2023	135	31.5	159	1	24.87	0.4921	growth			
107	CPRE521	CPRE524	core	Pretty Patches	5/03/2023	18/07/2023	135	31.5	159	1	18.80	0.2201	growth			
107	CPRE521	CPRE524	core	Pretty Patches	5/03/2023	18/07/2023	135	31.5	159	1	17.86	0.2009	growth			
107	CPRE521	CPRE524	core	Pretty Patches	5/03/2023	18/07/2023	135	31.5	159	1	15.15	0.0882	growth			
107	CPRE521	CPRE524	core	Pretty Patches	5/03/2023	13/07/2023	130	31.5	159	1	34.95	1.7019	CTmax			
107	CPRE521	CPRE524	core	Pretty Patches	5/03/2023	13/07/2023	130	31.5	159	1	30.80	1.2566	CTmax			
107	CPRE521	CPRE524	core	Pretty Patches	5/03/2023	13/07/2023	130	31.5	159	1	29.81	1.1200	CTmax			
107	CPRE521	CPRE524	core	Pretty Patches	5/03/2023	13/07/2023	130	31.5	159	1	32.24	1.3631	CTmax			
107	CPRE521	CPRE524	core	Pretty Patches	5/03/2023	13/07/2023	130	31.5	159	1	37.40	2.3190	CTmax			
107	CPRE521	CPRE524	core	Pretty Patches	5/03/2023	11/07/2023	128	31.5	123	2	34.72	1.7571	Resp			
107	CPRE521	CPRE524	core	Pretty Patches	5/03/2023	11/07/2023	128	31.5	123	2	30.20	1.1254	Resp			
108	CARL369	CARL349	core	Arlington Reef	5/03/2023	18/07/2023	135	28.5	344	2	33.68	1.1696	growth			
108	CARL369	CARL349	core	Arlington Reef	5/03/2023	18/07/2023	135	28.5	344	2	34.99	1.2913	growth			
108	CARL369	CARL349	core	Arlington Reef	5/03/2023	18/07/2023	135	28.5	344	2	33.09	1.0920	growth			
108	CARL369	CARL349	core	Arlington Reef	5/03/2023	18/07/2023	135	28.5	344	2	35.25	1.4652	growth			
108	CARL369	CARL349	core	Arlington Reef	5/03/2023	18/07/2023	135	28.5	344	2	33.82	1.2854	growth			
108	CARL369	CARL349	core	Arlington Reef	5/03/2023	18/07/2023	135	28.5	344	2	32.08	1.0550	growth			
108	CARL369	CARL349	core	Arlington Reef	5/03/2023	18/07/2023	135	28.5	344	2	30.41	0.8579	growth			
108	CARL369	CARL349	core	Arlington Reef	5/03/2023	18/07/2023	135	28.5	344	2	28.31	0.7089	growth			
108	CARL369	CARL349	core	Arlington Reef	5/03/2023	18/07/2023	135	28.5	344	2	33.73	1.2866	growth			
108	CARL369	CARL349	core	Arlington Reef	5/03/2023	18/07/2023	135	28.5	344	2	31.58	0.9642	growth			
108	CARL369	CARL349	core	Arlington Reef	5/03/2023	18/07/2023	135	28.5	344	2	29.60	0.8326	growth			
108	CARL369	CARL349	core	Arlington Reef	5/03/2023	18/07/2023	135	28.5	344	2	26.80	0.6620	growth			
108	CARL369	CARL349	core	Arlington Reef	5/03/2023	18/07/2023	135	28.5	344	2	24.87	0.4870	growth			
108	CARL369	CARL349	core	Arlington Reef	5/03/2023	18/07/2023	135	28.5	344	2	30.22	0.8355	growth			
108	CARL369	CARL349	core	Arlington Reef	5/03/2023	6/07/2023	123	28.5	344	2	23.17	0.4615	CTmax			
108	CARL369	CARL349	core	Arlington Reef	5/03/2023	6/07/2023	123	28.5	344	2	30.35	1.1130	CTmax			
108	CARL369	CARL349	core	Arlington Reef	5/03/2023	6/07/2023	123	28.5	344	2	29.87	1.1177	CTmax			
108	CARL369	CARL349	core	Arlington Reef	5/03/2023	6/07/2023	123	28.5	344	2	32.63	1.4314	CTmax			
108	CARL369	CARL349	core	Arlington Reef	5/03/2023	6/07/2023	123	28.5	344	2	30.65	1.1814	CTmax			
108	CARL369	CARL349	core	Arlington Reef	5/03/2023	18/07/2023	135	28.5	236	1	30.85	1.2140	LN			
108	CARL369	CARL349	core	Arlington Reef	5/03/2023	18/07/2023	135	28.5	236	1	33.37	1.4910	LN			
108	CARL369	CARL349	core	Arlington Reef	5/03/2023	18/07/2023	135	28.5	236	1	29.55	1.1000	LN			
108	CARL369	CARL349	core	Arlington Reef	5/03/2023	18/07/2023	135	28.5	236	1	38.18	1.8741	growth			
108	CARL369	CARL349	core	Arlington Reef	5/03/2023	18/07/2023	135	28.5	236	1	36.78	1.6605	growth			
108	CARL369	CARL349	core	Arlington Reef	5/03/2023	18/07/2023	135	28.5	236	1	33.54	1.2058	growth			
108	CARL369	CARL349	core	Arlington Reef	5/03/2023	18/07/2023	135	28.5	236	1	30.57	0.8557	growth			
108	CARL369	CARL349	core	Arlington Reef	5/03/2023	18/07/2023	135	28.5	236	1	31.47	0.9282	growth			
108	CARL369	CARL349	core	Arlington Reef	5/03/2023	18/07/2023	135	28.5	236	1	23.63	0.4223	growth			
108	CARL369	CARL349	core	Arlington Reef	5/03/2023	13/07/2023	130	28.5	236	1	25.06	0.6129	CTmax			
108	CARL369	CARL349	core	Arlington Reef	5/03/2023	13/07/2023	130	28.5	236	1	27.07	0.8431	CTmax			
108	CARL369	CARL349	core	Arlington Reef	5/03/2023	13/07/2023	130	28.5	236	1	29.85	0.9604	CTmax			
108	CARL369	CARL349	core	Arlington Reef	5/03/2023	13/07/2023	130	28.5	236	1	32.78	1.4621	CTmax			
108	CARL369	CARL349	core	Arlington Reef	5/03/2023	13/07/2023	130	28.5	236	1	35.76	1.8208	CTmax			
108	CARL369	CARL349	core	Arlington Reef	5/03/2023	6/07/2023	123	28.5	236	1	33.65	1.5510	Resp			
108	CARL369	CARL349	core	Arlington Reef	5/03/2023	6/07/2023	123	28.5	236	1	33.09	1.3290	Resp			
108	CARL369	CARL349	core	Arlington Reef	5/03/2023	18/07/2023	135	30	354	1	36.45	1.5825	growth			
108	CARL369	CARL349	core	Arlington Reef	5/03/2023	18/07/2023	135	30	354	1	37.71	1.7332	growth			
108	CARL369	CARL349	core	Arlington Reef	5/03/2023	18/07/2023	135	30	354	1	33.42	1.2059	growth			
108	CARL369	CARL349	core	Arlington Reef	5/03/2023	18/07/2023	135	30	354	1	33.69	1.3222	growth			
108	CARL369	CARL349	core	Arlington Reef	5/03/2023	18/07/2023	135	30	354	1	31.34	1.0621	growth			
108	CARL369	CARL349	core	Arlington Reef	5/03/2023	18/07/2023	135	30	354	1	33.31	1.1970	growth			
108	CARL369	CARL349	core	Arlington Reef	5/03/2023	18/07/2023	135	30	354	1	31.30	1.2035	growth			
108	CARL369	CARL349	core	Arlington Reef	5/03/2023	18/07/2023	135	30	354	1	30.92	1.0157	growth			
108	CARL369	CARL349	core	Arlington Reef	5/03/2023	18/07/2023	135	30	354	1	30.97	0.9863	growth			
108	CARL369	CARL349	core	Arlington Reef	5/03/2023	18/07/2023	135	30	354	1	28.31	0.7669	growth			
108	CARL369	CARL349	core	Arlington Reef	5/03/2023	18/07/2023	135	30	354	1	31.29	0.9814	growth			
108	CARL369	CARL349	core	Arlington Reef	5/03/2023	18/07/2023	135	30	354	1	32.55	1.1336	growth			
108	CARL369	CARL349	core	Arlington Reef	5/03/2023	6/07/2023	123	30	354	1	31.16	1.2506	CTmax			
108	CARL369	CARL349	core	Arlington Reef	5/03/2023	6/07/2023	123	30	354	1	32.19	1.3996	CTmax			
108	CARL369	CARL349	core	Arlington Reef	5/03/2023	6/07/2023	123	30	354	1	33.51	1.6424	CTmax			
108	CARL369	CARL349	core	Arlington Reef	5/03/2023	6/07/2023	123	30	354	1	31.52	1.3378	CTmax			
108	CARL369	CARL349	core	Arlington Reef	5/03/2023	6/07/2023	123	30	354	1	31.41	1.3530	CTmax			
108	CARL369	CARL349	core	Arlington Reef	5/03/2023	18/07/2023	135	30	330	2	32.16	1.3790	LN			
108	CARL369	CARL349	core	Arlington Reef	5/03/2023	18/07/2023	135	30	330	2	30.89	1.0610	LN	no left eye		
108	CARL369	CARL349	core	Arlington Reef	5/03/2023	18/07/2023	135	30	330	2	29.05	0.9610	LN			
108	CARL369	CARL349	core	Arlington Reef	5/03/2023	18/07/2023	135	30	330	2	34.88	1.3790	growth			
108	CARL369	CARL349	core	Arlington Reef	5/03/2023	18/07/2023	135	30	330	2	37.01	1.4490	growth			
108	CARL369	CARL349	core	Arlington Reef	5/03/2023	18/07/2023	135	30	330	2	38.59	1.5234	growth			
108	CARL369	CARL349	core	Arlington Reef	5/03/2023	18/07/2023	135	30	330	2	35.82	1.5861	growth			
108	CARL369	CARL349	core	Arlington Reef	5/03/2023	18/07/2023	135	30	330	2	32.88	1.3965	growth			
108	CARL369	CARL349	core	Arlington Reef	5/03/2023	18/07/2023	135	30	330	2	33.66	1.1795	growth			
108	CARL369	CARL349	core	Arlington Reef	5/03/2023	18/07/2023	135	30	330	2	32.11	1.1442	growth			
108	CARL369	CARL349	core	Arlington Reef	5/03/2023	18/07/2023	135	30	330	2	29.04	0.7577	growth			
108	CARL369	CARL349	core	Arlington Reef	5/03/2023	18/07/2023	135	30	330	2	29.75	0.8280	growth			
108	CARL369	CARL349	core	Arlington Reef	5/03/2023	13/07/2023	130	30	330	2	34.55	1.7946	CTmax			
108	CARL369	CARL349	core	Arlington Reef	5/03/2023	13/07/2023	130	30	330	2	32.85	1.4711	CTmax			
108	CARL369	CARL349	core	Arlington Reef	5/03/2023	13/07/2023	130	30	330	2	35.34	1.8253	CTmax			
108	CARL369	CARL349	core	Arlington Reef	5/03/2023	13/07/2023	130	30	330	2	33.08	1.5814	CTmax			
108	CARL369	CARL349	core	Arlington Reef	5/03/2023	13/07/2023	130	30	330	2	32.36	1.3183	CTmax			
108	CARL369	CARL349	core	Arlington Reef	5/03/2023	6/07/2023	123	30	354	1	28.76	0.9519	Resp			
108	CARL369	CARL349	core	Arlington Reef	5/03/2023	6/07/2023	123	30	354	1	35.35	1.8263	Resp			
108	CARL369	CARL349	core	Arlington Reef	5/03/2023	18/07/2023	135	31.5	323	2	32.98	1.5330	LN			
108	CARL369	CARL349	core	Arlington Reef	5/03/2023	18/07/2023	135	31.5	323	2	32.56	1.4590	LN			
108	CARL369	CARL349	core	Arlington Reef	5/03/2023	18/07/2023	135	31.5	323	2	27.81	0.9140	LN			
108	CARL369	CARL349	core	Arlington Reef	5/03/2023	18/07/2023	135	31.5	323	2	36.20	1.4783	growth			
108	CARL369	CARL349	core	Arlington Reef	5/03/2023	18/07/2023	135	31.5	323	2	31.53	1.0330	growth			
108	CARL369	CARL349	core	Arlington Reef	5/03/2023	18/07/2023	135	31.5	323	2	32.43	1.1501	growth			
108	CARL369	CARL349	core	Arlington Reef	5/03/2023	18/07/2023	135	31.5	323	2	29.84	0.8886	growth			
108	CARL369	CARL349	core	Arlington Reef	5/03/2023	18/07/2023	135	31.5	323	2	30.13	0.9181	growth			
108	CARL369	CARL349	core	Arlington Reef	5/03/2023	18/07/2023	135	31.5	323	2	30.15	0.9931	growth			
108	CARL369	CARL349	core	Arlington Reef	5/03/2023	18/07/2023	135	31.5	323	2	31.16	0.9842	growth			
108	CARL369	CARL349	core	Arlington Reef	5/03/2023	18/07/2023	135	31.5	323	2	28.91	0.9291	growth			
108	CARL369	CARL349	core	Arlington Reef	5/03/2023	18/07/2023	135	31.5	323	2	29.77	0.9025	growth			
108	CARL369	CARL349	core	Arlington Reef	5/03/2023	18/07/2023	135	31.5	323	2	27.24	0.7285	growth			
108	CARL369	CARL349	core	Arlington Reef	5/03/2023	18/07/2023	135	31.5	323	2	27.49	0.7303	growth			
108	CARL369	CARL349	core	Arlington Reef	5/03/2023	18/07/2023	135	31.5	323	2	27.62	0.8390	growth			
108	CARL369	CARL349	core	Arlington Reef	5/03/2023	18/07/2023	135	31.5	254	1	33.97	1.6018	growth			
108	CARL369	CARL349	core	Arlington Reef	5/03/2023	18/07/2023	135	31.5	254	1	29.90	0.9975	growth			
108	CARL369	CARL349	core	Arlington Reef	5/03/2023	18/07/2023	135	31.5	254	1	31.63	1.2292	growth			
108	CARL369	CARL349	core	Arlington Reef	5/03/2023	18/07/2023	135	31.5	254	1	29.45	0.9001	growth			
108	CARL369	CARL349	core	Arlington Reef	5/03/2023	18/07/2023	135	31.5	254	1	30.71	1.0884	growth			
108	CARL369	CARL349	core	Arlington Reef	5/03/2023	18/07/2023	135	31.5	254	1	25.72	0.6226	growth			
108	CARL369	CARL349	core	Arlington Reef	5/03/2023	18/07/2023	135	31.5	254	1	23.50	0.5008	growth			
108	CARL369	CARL349	core	Arlington Reef	5/03/2023	6/07/2023	123	31.5	254	1	31.46	1.4141	CTmax			
108	CARL369	CARL349	core	Arlington Reef	5/03/2023	6/07/2023	123	31.5	254	1	24.04	0.5952	CTmax			
108	CARL369	CARL349	core	Arlington Reef	5/03/2023	6/07/2023	123	31.5	254	1	31.49	1.4310	CTmax			
108	CARL369	CARL349	core	Arlington Reef	5/03/2023	6/07/2023	123	31.5	254	1	29.71	1.2158	CTmax			
108	CARL369	CARL349	core	Arlington Reef	5/03/2023	6/07/2023	123	31.5	254	1	27.48	0.9212	CTmax			
108	CARL369	CARL349	core	Arlington Reef	5/03/2023	13/07/2023	130	31.5	254	2	30.81	1.1646	CTmax			
108	CARL369	CARL349	core	Arlington Reef	5/03/2023	13/07/2023	130	31.5	254	2	35.20	1.8240	CTmax			
108	CARL369	CARL349	core	Arlington Reef	5/03/2023	13/07/2023	130	31.5	254	2	29.30	1.0295	CTmax			
108	CARL369	CARL349	core	Arlington Reef	5/03/2023	13/07/2023	130	31.5	254	2	29.53	1.0970	CTmax			
108	CARL369	CARL349	core	Arlington Reef	5/03/2023	13/07/2023	130	31.5	254	2	28.01	0.8883	CTmax			
108	CARL369	CARL349	core	Arlington Reef	5/03/2023	11/07/2023	128	31.5	254	1	32.14	1.3871	Resp			
108	CARL369	CARL349	core	Arlington Reef	5/03/2023	11/07/2023	128	31.5	254	1	35.61	1.7341	Resp			
110	CPRE453	CPRE459	core	Pretty Patches	7/03/2023	18/07/2023	133	28.5	335	1	34.43	1.5620	LN			
110	CPRE453	CPRE459	core	Pretty Patches	7/03/2023	18/07/2023	133	28.5	335	1	31.43	1.1840	LN			
110	CPRE453	CPRE459	core	Pretty Patches	7/03/2023	18/07/2023	133	28.5	335	1	31.98	1.2360	LN			
110	CPRE453	CPRE459	core	Pretty Patches	7/03/2023	18/07/2023	133	28.5	335	1	32.49	0.9391	growth			
110	CPRE453	CPRE459	core	Pretty Patches	7/03/2023	18/07/2023	133	28.5	335	1	34.86	1.1029	growth			
110	CPRE453	CPRE459	core	Pretty Patches	7/03/2023	18/07/2023	133	28.5	335	1	33.21	1.0184	growth			
110	CPRE453	CPRE459	core	Pretty Patches	7/03/2023	18/07/2023	133	28.5	335	1	34.29	1.1440	growth			
110	CPRE453	CPRE459	core	Pretty Patches	7/03/2023	18/07/2023	133	28.5	335	1	31.53	0.9493	growth			
110	CPRE453	CPRE459	core	Pretty Patches	7/03/2023	18/07/2023	133	28.5	335	1	32.48	0.8800	growth			
110	CPRE453	CPRE459	core	Pretty Patches	7/03/2023	18/07/2023	133	28.5	335	1	30.80	0.9187	growth			
110	CPRE453	CPRE459	core	Pretty Patches	7/03/2023	18/07/2023	133	28.5	335	1	29.18	0.7635	growth			
110	CPRE453	CPRE459	core	Pretty Patches	7/03/2023	12/07/2023	127	28.5	335	1	29.83	1.0446	CTmax			
110	CPRE453	CPRE459	core	Pretty Patches	7/03/2023	12/07/2023	127	28.5	335	1	29.52	1.0826	CTmax			
110	CPRE453	CPRE459	core	Pretty Patches	7/03/2023	12/07/2023	127	28.5	335	1	34.19	1.5544	CTmax			
110	CPRE453	CPRE459	core	Pretty Patches	7/03/2023	12/07/2023	127	28.5	335	1	34.66	1.7606	CTmax			
110	CPRE453	CPRE459	core	Pretty Patches	7/03/2023	12/07/2023	127	28.5	335	1	32.48	1.4035	CTmax			
110	CPRE453	CPRE459	core	Pretty Patches	7/03/2023	18/07/2023	133	28.5	347	2	36.08	1.4615	growth			
110	CPRE453	CPRE459	core	Pretty Patches	7/03/2023	18/07/2023	133	28.5	347	2	34.15	1.2336	growth			
110	CPRE453	CPRE459	core	Pretty Patches	7/03/2023	18/07/2023	133	28.5	347	2	29.99	0.8555	growth			
110	CPRE453	CPRE459	core	Pretty Patches	7/03/2023	18/07/2023	133	28.5	347	2	31.52	1.0178	growth			
